src_A_mod64,src_l_mod4,dst_Aplus_mod64,dst_lplus_mod4,count,prob,src_total
12,3,12,2,19,0.07251908396946564,262
12,3,16,2,18,0.06870229007633588,262
12,3,28,2,18,0.06870229007633588,262
12,3,36,2,18,0.06870229007633588,262
12,3,32,2,17,0.0648854961832061,262
12,3,56,2,17,0.0648854961832061,262
12,3,8,2,17,0.0648854961832061,262
12,3,20,2,16,0.061068702290076333,262
12,3,24,2,16,0.061068702290076333,262
12,3,48,2,16,0.061068702290076333,262
12,3,52,2,16,0.061068702290076333,262
12,3,40,2,15,0.05725190839694656,262
12,3,44,2,15,0.05725190839694656,262
12,3,0,2,15,0.05725190839694656,262
12,3,4,2,15,0.05725190839694656,262
12,3,60,2,14,0.05343511450381679,262
14,0,58,2,19,0.0708955223880597,268
14,0,62,2,19,0.0708955223880597,268
14,0,2,2,19,0.0708955223880597,268
14,0,54,2,18,0.06716417910447761,268
14,0,6,2,18,0.06716417910447761,268
14,0,10,2,18,0.06716417910447761,268
14,0,14,2,18,0.06716417910447761,268
14,0,50,2,17,0.06343283582089553,268
14,0,46,2,16,0.05970149253731343,268
14,0,18,2,16,0.05970149253731343,268
14,0,26,2,15,0.055970149253731345,268
14,0,30,2,15,0.055970149253731345,268
14,0,34,2,15,0.055970149253731345,268
14,0,38,2,15,0.055970149253731345,268
14,0,42,2,15,0.055970149253731345,268
14,0,22,2,15,0.055970149253731345,268
14,1,6,2,17,0.0648854961832061,262
14,1,10,2,17,0.0648854961832061,262
14,1,38,2,17,0.0648854961832061,262
14,1,46,2,17,0.0648854961832061,262
14,1,50,2,17,0.0648854961832061,262
14,1,54,2,17,0.0648854961832061,262
14,1,2,2,17,0.0648854961832061,262
14,1,14,2,16,0.061068702290076333,262
14,1,18,2,16,0.061068702290076333,262
14,1,22,2,16,0.061068702290076333,262
14,1,26,2,16,0.061068702290076333,262
14,1,30,2,16,0.061068702290076333,262
14,1,42,2,16,0.061068702290076333,262
14,1,58,2,16,0.061068702290076333,262
14,1,62,2,16,0.061068702290076333,262
14,1,34,2,15,0.05725190839694656,262
14,2,42,2,19,0.07224334600760456,263
14,2,46,2,18,0.06844106463878327,263
14,2,50,2,18,0.06844106463878327,263
14,2,2,2,18,0.06844106463878327,263
14,2,58,2,17,0.06463878326996197,263
14,2,62,2,17,0.06463878326996197,263
14,2,6,2,17,0.06463878326996197,263
14,2,22,2,17,0.06463878326996197,263
14,2,54,2,16,0.060836501901140684,263
14,2,14,2,16,0.060836501901140684,263
14,2,26,2,16,0.060836501901140684,263
14,2,38,2,16,0.060836501901140684,263
14,2,18,2,15,0.057034220532319393,263
14,2,34,2,15,0.057034220532319393,263
14,2,10,2,14,0.053231939163498096,263
14,2,30,2,14,0.053231939163498096,263
14,3,30,2,19,0.07569721115537849,251
14,3,34,2,19,0.07569721115537849,251
14,3,22,2,18,0.07171314741035857,251
14,3,26,2,18,0.07171314741035857,251
14,3,18,2,17,0.06772908366533864,251
14,3,58,2,17,0.06772908366533864,251
14,3,14,2,16,0.06374501992031872,251
14,3,38,2,16,0.06374501992031872,251
14,3,62,2,16,0.06374501992031872,251
14,3,54,2,15,0.05976095617529881,251
14,3,42,2,14,0.055776892430278883,251
14,3,2,2,14,0.055776892430278883,251
14,3,10,2,14,0.055776892430278883,251
14,3,50,2,13,0.05179282868525897,251
14,3,6,2,13,0.05179282868525897,251
14,3,46,2,12,0.04780876494023904,251
16,0,28,1,13,0.048507462686567165,268
16,0,42,1,13,0.048507462686567165,268
16,0,56,1,13,0.048507462686567165,268
16,0,20,1,13,0.048507462686567165,268
16,0,34,1,13,0.048507462686567165,268
16,0,0,1,12,0.04477611940298507,268
16,0,14,1,12,0.04477611940298507,268
16,0,6,1,12,0.04477611940298507,268
16,0,48,1,12,0.04477611940298507,268
16,0,50,1,11,0.041044776119402986,268
16,0,62,1,11,0.041044776119402986,268
16,0,12,1,11,0.041044776119402986,268
16,0,26,1,10,0.03731343283582089,268
16,0,40,1,10,0.03731343283582089,268
16,0,54,1,9,0.033582089552238806,268
16,0,4,1,9,0.033582089552238806,268
16,0,22,1,9,0.033582089552238806,268
16,0,36,1,9,0.033582089552238806,268
16,0,18,1,8,0.029850746268656716,268
16,0,8,1,8,0.029850746268656716,268
16,0,32,1,7,0.026119402985074626,268
16,0,46,1,7,0.026119402985074626,268
16,0,44,1,6,0.022388059701492536,268
16,0,58,1,6,0.022388059701492536,268
16,0,60,1,5,0.018656716417910446,268
16,0,10,1,4,0.014925373134328358,268
16,0,30,1,3,0.011194029850746268,268
16,0,24,1,2,0.007462686567164179,268
16,0,38,1,2,0.007462686567164179,268
16,0,52,1,2,0.007462686567164179,268
16,0,2,1,2,0.007462686567164179,268
16,0,26,2,1,0.0037313432835820895,268
16,0,16,3,1,0.0037313432835820895,268
16,0,16,1,1,0.0037313432835820895,268
16,0,6,2,1,0.0037313432835820895,268
16,1,36,1,10,0.040160642570281124,249
16,1,50,1,10,0.040160642570281124,249
16,1,0,1,10,0.040160642570281124,249
16,1,14,1,10,0.040160642570281124,249
16,1,58,1,10,0.040160642570281124,249
16,1,8,1,10,0.040160642570281124,249
16,1,22,1,10,0.040160642570281124,249
16,1,28,1,9,0.03614457831325301,249
16,1,38,1,9,0.03614457831325301,249
16,1,52,1,9,0.03614457831325301,249
16,1,2,1,9,0.03614457831325301,249
16,1,30,1,9,0.03614457831325301,249
16,1,44,1,9,0.03614457831325301,249
16,1,42,1,8,0.0321285140562249,249
16,1,60,1,8,0.0321285140562249,249
16,1,10,1,8,0.0321285140562249,249
16,1,24,1,8,0.0321285140562249,249
16,1,16,1,8,0.0321285140562249,249
16,1,56,1,7,0.028112449799196786,249
16,1,62,1,7,0.028112449799196786,249
16,1,40,1,7,0.028112449799196786,249
16,1,54,1,7,0.028112449799196786,249
16,1,32,1,7,0.028112449799196786,249
16,1,6,1,6,0.024096385542168676,249
16,1,20,1,6,0.024096385542168676,249
16,1,4,1,6,0.024096385542168676,249
16,1,18,1,6,0.024096385542168676,249
16,1,46,1,6,0.024096385542168676,249
16,1,34,1,5,0.020080321285140562,249
16,1,48,1,5,0.020080321285140562,249
16,1,26,1,5,0.020080321285140562,249
16,1,12,1,5,0.020080321285140562,249
16,2,18,1,12,0.045627376425855515,263
16,2,26,1,11,0.04182509505703422,263
16,2,54,1,11,0.04182509505703422,263
16,2,4,1,11,0.04182509505703422,263
16,2,32,1,11,0.04182509505703422,263
16,2,20,1,10,0.03802281368821293,263
16,2,12,1,10,0.03802281368821293,263
16,2,40,1,10,0.03802281368821293,263
16,2,46,1,10,0.03802281368821293,263
16,2,56,1,9,0.034220532319391636,263
16,2,34,1,9,0.034220532319391636,263
16,2,62,1,9,0.034220532319391636,263
16,2,42,1,9,0.034220532319391636,263
16,2,6,1,8,0.030418250950570342,263
16,2,48,1,8,0.030418250950570342,263
16,2,28,1,8,0.030418250950570342,263
16,2,24,1,8,0.030418250950570342,263
16,2,38,1,8,0.030418250950570342,263
16,2,16,1,7,0.026615969581749048,263
16,2,30,1,7,0.026615969581749048,263
16,2,50,1,7,0.026615969581749048,263
16,2,0,1,7,0.026615969581749048,263
16,2,14,1,7,0.026615969581749048,263
16,2,60,1,7,0.026615969581749048,263
16,2,10,1,7,0.026615969581749048,263
16,2,52,1,7,0.026615969581749048,263
16,2,44,1,6,0.022813688212927757,263
16,2,58,1,6,0.022813688212927757,263
16,2,8,1,6,0.022813688212927757,263
16,2,22,1,6,0.022813688212927757,263
16,2,36,1,6,0.022813688212927757,263
16,2,2,1,5,0.019011406844106463,263
16,3,8,1,15,0.05434782608695652,276
16,3,58,1,15,0.05434782608695652,276
16,3,44,1,14,0.050724637681159424,276
16,3,16,1,13,0.04710144927536232,276
16,3,30,1,13,0.04710144927536232,276
16,3,22,1,12,0.043478260869565216,276
16,3,2,1,12,0.043478260869565216,276
16,3,60,1,11,0.03985507246376811,276
16,3,52,1,11,0.03985507246376811,276
16,3,36,1,10,0.036231884057971016,276
16,3,10,1,10,0.036231884057971016,276
16,3,24,1,10,0.036231884057971016,276
16,3,38,1,10,0.036231884057971016,276
16,3,46,1,9,0.03260869565217391,276
16,3,50,1,8,0.028985507246376812,276
16,3,14,1,8,0.028985507246376812,276
16,3,0,1,7,0.025362318840579712,276
16,3,28,1,7,0.025362318840579712,276
16,3,42,1,7,0.025362318840579712,276
16,3,32,1,7,0.025362318840579712,276
16,3,20,1,6,0.021739130434782608,276
16,3,34,1,6,0.021739130434782608,276
16,3,48,1,6,0.021739130434782608,276
16,3,62,1,6,0.021739130434782608,276
16,3,12,1,6,0.021739130434782608,276
16,3,26,1,6,0.021739130434782608,276
16,3,40,1,6,0.021739130434782608,276
16,3,54,1,6,0.021739130434782608,276
16,3,56,1,5,0.018115942028985508,276
16,3,6,1,5,0.018115942028985508,276
16,3,18,1,5,0.018115942028985508,276
16,3,4,1,4,0.014492753623188406,276
18,0,46,0,71,0.25357142857142856,280
18,0,30,0,70,0.25,280
18,0,14,0,70,0.25,280
18,0,62,0,69,0.24642857142857144,280
18,1,30,0,66,0.25190839694656486,262
18,1,46,0,66,0.25190839694656486,262
18,1,62,0,65,0.2480916030534351,262
18,1,14,0,65,0.2480916030534351,262
18,2,30,0,64,0.2549800796812749,251
18,2,46,0,63,0.250996015936255,251
18,2,62,0,62,0.24701195219123506,251
18,2,14,0,62,0.24701195219123506,251
18,3,46,0,66,0.25190839694656486,262
18,3,62,0,66,0.25190839694656486,262
18,3,30,0,65,0.2480916030534351,262
18,3,14,0,65,0.2480916030534351,262
20,0,32,1,35,0.13059701492537312,268
20,0,56,1,34,0.12686567164179105,268
20,0,8,1,33,0.12313432835820895,268
20,0,16,1,33,0.12313432835820895,268
20,0,40,1,33,0.12313432835820895,268
20,0,0,1,33,0.12313432835820895,268
20,0,24,1,32,0.11940298507462686,268
20,0,48,1,32,0.11940298507462686,268
20,0,16,3,1,0.0037313432835820895,268
20,0,40,2,1,0.0037313432835820895,268
20,0,0,2,1,0.0037313432835820895,268
20,1,16,1,35,0.13358778625954199,262
20,1,8,1,34,0.1297709923664122,262
20,1,56,1,33,0.12595419847328243,262
20,1,0,1,33,0.12595419847328243,262
20,1,40,1,32,0.12213740458015267,262
20,1,24,1,32,0.12213740458015267,262
20,1,32,1,32,0.12213740458015267,262
20,1,48,1,31,0.1183206106870229,262
20,2,0,1,34,0.13545816733067728,251
20,2,24,1,34,0.13545816733067728,251
20,2,48,1,34,0.13545816733067728,251
20,2,8,1,32,0.12749003984063745,251
20,2,40,1,31,0.12350597609561753,251
20,2,16,1,29,0.11553784860557768,251
20,2,32,1,29,0.11553784860557768,251
20,2,56,1,28,0.11155378486055777,251
20,3,8,1,34,0.1297709923664122,262
20,3,24,1,33,0.12595419847328243,262
20,3,48,1,33,0.12595419847328243,262
20,3,16,1,33,0.12595419847328243,262
20,3,0,1,33,0.12595419847328243,262
20,3,32,1,32,0.12213740458015267,262
20,3,56,1,32,0.12213740458015267,262
20,3,40,1,32,0.12213740458015267,262
22,0,58,1,35,0.13059701492537312,268
22,0,18,1,34,0.12686567164179105,268
22,0,2,1,34,0.12686567164179105,268
22,0,10,1,34,0.12686567164179105,268
22,0,34,1,33,0.12313432835820895,268
22,0,42,1,33,0.12313432835820895,268
22,0,50,1,33,0.12313432835820895,268
22,0,26,1,32,0.11940298507462686,268
22,1,2,1,35,0.1394422310756972,251
22,1,26,1,35,0.1394422310756972,251
22,1,42,1,33,0.13147410358565736,251
22,1,50,1,33,0.13147410358565736,251
22,1,18,1,30,0.11952191235059761,251
22,1,10,1,29,0.11553784860557768,251
22,1,58,1,28,0.11155378486055777,251
22,1,34,1,28,0.11155378486055777,251
22,2,26,1,34,0.12927756653992395,263
22,2,50,1,33,0.12547528517110265,263
22,2,34,1,33,0.12547528517110265,263
22,2,58,1,33,0.12547528517110265,263
22,2,42,1,33,0.12547528517110265,263
22,2,2,1,33,0.12547528517110265,263
22,2,10,1,32,0.12167300380228137,263
22,2,18,1,32,0.12167300380228137,263
22,3,10,1,34,0.1297709923664122,262
22,3,34,1,33,0.12595419847328243,262
22,3,58,1,33,0.12595419847328243,262
22,3,18,1,33,0.12595419847328243,262
22,3,42,1,33,0.12595419847328243,262
22,3,2,1,32,0.12213740458015267,262
22,3,26,1,32,0.12213740458015267,262
22,3,50,1,32,0.12213740458015267,262
24,0,34,1,12,0.04477611940298507,268
24,0,28,1,12,0.04477611940298507,268
24,0,58,1,11,0.041044776119402986,268
24,0,52,1,11,0.041044776119402986,268
24,0,40,1,11,0.041044776119402986,268
24,0,22,1,11,0.041044776119402986,268
24,0,18,1,10,0.03731343283582089,268
24,0,46,1,10,0.03731343283582089,268
24,0,16,1,10,0.03731343283582089,268
24,0,30,1,9,0.033582089552238806,268
24,0,24,1,9,0.033582089552238806,268
24,0,12,1,9,0.033582089552238806,268
24,0,0,1,9,0.033582089552238806,268
24,0,36,1,9,0.033582089552238806,268
24,0,6,1,8,0.029850746268656716,268
24,0,38,1,8,0.029850746268656716,268
24,0,42,1,8,0.029850746268656716,268
24,0,4,1,8,0.029850746268656716,268
24,0,62,1,8,0.029850746268656716,268
24,0,56,1,8,0.029850746268656716,268
24,0,32,1,7,0.026119402985074626,268
24,0,60,1,7,0.026119402985074626,268
24,0,54,1,7,0.026119402985074626,268
24,0,48,1,7,0.026119402985074626,268
24,0,10,1,7,0.026119402985074626,268
24,0,50,1,7,0.026119402985074626,268
24,0,26,1,6,0.022388059701492536,268
24,0,20,1,6,0.022388059701492536,268
24,0,14,1,6,0.022388059701492536,268
24,0,8,1,6,0.022388059701492536,268
24,0,2,1,6,0.022388059701492536,268
24,0,44,1,5,0.018656716417910446,268
24,1,20,1,15,0.05454545454545454,275
24,1,14,1,14,0.05090909090909091,275
24,1,26,1,14,0.05090909090909091,275
24,1,44,1,13,0.04727272727272727,275
24,1,38,1,13,0.04727272727272727,275
24,1,32,1,13,0.04727272727272727,275
24,1,8,1,12,0.04363636363636364,275
24,1,56,1,11,0.04,275
24,1,50,1,11,0.04,275
24,1,10,1,10,0.03636363636363636,275
24,1,4,1,10,0.03636363636363636,275
24,1,62,1,10,0.03636363636363636,275
24,1,2,1,9,0.03272727272727273,275
24,1,16,1,9,0.03272727272727273,275
24,1,60,1,8,0.02909090909090909,275
24,1,48,1,8,0.02909090909090909,275
24,1,22,1,8,0.02909090909090909,275
24,1,54,1,7,0.025454545454545455,275
24,1,42,1,7,0.025454545454545455,275
24,1,18,1,7,0.025454545454545455,275
24,1,36,1,6,0.02181818181818182,275
24,1,12,1,6,0.02181818181818182,275
24,1,6,1,6,0.02181818181818182,275
24,1,0,1,6,0.02181818181818182,275
24,1,58,1,6,0.02181818181818182,275
24,1,52,1,6,0.02181818181818182,275
24,1,46,1,6,0.02181818181818182,275
24,1,30,1,5,0.01818181818181818,275
24,1,24,1,5,0.01818181818181818,275
24,1,40,1,5,0.01818181818181818,275
24,1,28,1,5,0.01818181818181818,275
24,1,34,1,4,0.014545454545454545,275
24,2,36,1,13,0.049429657794676805,263
24,2,30,1,13,0.049429657794676805,263
24,2,24,1,13,0.049429657794676805,263
24,2,12,1,13,0.049429657794676805,263
24,2,54,1,12,0.045627376425855515,263
24,2,48,1,12,0.045627376425855515,263
24,2,42,1,12,0.045627376425855515,263
24,2,18,1,12,0.045627376425855515,263
24,2,60,1,11,0.04182509505703422,263
24,2,6,1,11,0.04182509505703422,263
24,2,0,1,11,0.04182509505703422,263
24,2,58,1,11,0.04182509505703422,263
24,2,52,1,11,0.04182509505703422,263
24,2,46,1,10,0.03802281368821293,263
24,2,40,1,9,0.034220532319391636,263
24,2,34,1,9,0.034220532319391636,263
24,2,8,1,9,0.034220532319391636,263
24,2,2,1,9,0.034220532319391636,263
24,2,28,1,8,0.030418250950570342,263
24,2,14,1,8,0.030418250950570342,263
24,2,22,1,7,0.026615969581749048,263
24,2,16,1,7,0.026615969581749048,263
24,2,26,1,6,0.022813688212927757,263
24,2,20,1,6,0.022813688212927757,263
24,2,10,1,5,0.019011406844106463,263
24,2,4,1,3,0.011406844106463879,263
24,2,32,1,3,0.011406844106463879,263
24,2,62,1,2,0.0076045627376425855,263
24,2,50,1,2,0.0076045627376425855,263
24,2,44,1,2,0.0076045627376425855,263
24,2,38,1,2,0.0076045627376425855,263
24,2,56,1,1,0.0038022813688212928,263
24,3,2,1,10,0.040160642570281124,249
24,3,60,1,10,0.040160642570281124,249
24,3,54,1,10,0.040160642570281124,249
24,3,48,1,10,0.040160642570281124,249
24,3,20,1,10,0.040160642570281124,249
24,3,14,1,10,0.040160642570281124,249
24,3,8,1,10,0.040160642570281124,249
24,3,42,1,9,0.03614457831325301,249
24,3,56,1,9,0.03614457831325301,249
24,3,50,1,9,0.03614457831325301,249
24,3,44,1,9,0.03614457831325301,249
24,3,32,1,9,0.03614457831325301,249
24,3,26,1,9,0.03614457831325301,249
24,3,36,1,8,0.0321285140562249,249
24,3,10,1,8,0.0321285140562249,249
24,3,4,1,8,0.0321285140562249,249
24,3,62,1,8,0.0321285140562249,249
24,3,38,1,8,0.0321285140562249,249
24,3,30,1,7,0.028112449799196786,249
24,3,0,1,7,0.028112449799196786,249
24,3,46,1,7,0.028112449799196786,249
24,3,40,1,7,0.028112449799196786,249
24,3,22,1,7,0.028112449799196786,249
24,3,24,1,6,0.024096385542168676,249
24,3,18,1,6,0.024096385542168676,249
24,3,34,1,6,0.024096385542168676,249
24,3,28,1,6,0.024096385542168676,249
24,3,16,1,6,0.024096385542168676,249
24,3,12,1,5,0.020080321285140562,249
24,3,6,1,5,0.020080321285140562,249
24,3,52,1,5,0.020080321285140562,249
24,3,58,1,5,0.020080321285140562,249
26,0,36,0,66,0.25984251968503935,254
26,0,52,0,63,0.24803149606299213,254
26,0,20,0,63,0.24803149606299213,254
26,0,4,0,62,0.2440944881889764,254
26,1,20,0,66,0.2509505703422053,263
26,1,36,0,66,0.2509505703422053,263
26,1,4,0,66,0.2509505703422053,263
26,1,52,0,65,0.24714828897338403,263
26,2,20,0,69,0.25,276
26,2,36,0,69,0.25,276
26,2,52,0,69,0.25,276
26,2,4,0,69,0.25,276
26,3,52,0,67,0.25475285171102663,263
26,3,4,0,66,0.2509505703422053,263
26,3,20,0,65,0.24714828897338403,263
26,3,36,0,65,0.24714828897338403,263
28,0,46,3,12,0.047058823529411764,255
28,0,8,3,11,0.043137254901960784,255
28,0,50,3,10,0.0392156862745098,255
28,0,24,3,10,0.0392156862745098,255
28,0,48,3,10,0.0392156862745098,255
28,0,22,3,10,0.0392156862745098,255
28,0,60,3,10,0.0392156862745098,255
28,0,34,3,10,0.0392156862745098,255
28,0,20,3,10,0.0392156862745098,255
28,0,12,3,9,0.03529411764705882,255
28,0,62,3,9,0.03529411764705882,255
28,0,36,3,9,0.03529411764705882,255
28,0,54,3,8,0.03137254901960784,255
28,0,28,3,8,0.03137254901960784,255
28,0,2,3,8,0.03137254901960784,255
28,0,40,3,8,0.03137254901960784,255
28,0,14,3,8,0.03137254901960784,255
28,0,38,3,8,0.03137254901960784,255
28,0,10,3,8,0.03137254901960784,255
28,0,58,3,8,0.03137254901960784,255
28,0,16,3,7,0.027450980392156862,255
28,0,52,3,7,0.027450980392156862,255
28,0,26,3,6,0.023529411764705882,255
28,0,0,3,6,0.023529411764705882,255
28,0,42,3,6,0.023529411764705882,255
28,0,44,3,6,0.023529411764705882,255
28,0,18,3,6,0.023529411764705882,255
28,0,32,3,6,0.023529411764705882,255
28,0,56,3,5,0.0196078431372549,255
28,0,6,3,5,0.0196078431372549,255
28,0,30,3,4,0.01568627450980392,255
28,0,4,3,4,0.01568627450980392,255
28,0,50,0,1,0.00392156862745098,255
28,0,24,1,1,0.00392156862745098,255
28,0,62,0,1,0.00392156862745098,255
28,1,40,3,12,0.045627376425855515,263
28,1,16,3,12,0.045627376425855515,263
28,1,54,3,12,0.045627376425855515,263
28,1,28,3,12,0.045627376425855515,263
28,1,14,3,11,0.04182509505703422,263
28,1,52,3,11,0.04182509505703422,263
28,1,26,3,11,0.04182509505703422,263
28,1,12,3,11,0.04182509505703422,263
28,1,42,3,11,0.04182509505703422,263
28,1,2,3,11,0.04182509505703422,263
28,1,0,3,10,0.03802281368821293,263
28,1,50,3,10,0.03802281368821293,263
28,1,56,3,10,0.03802281368821293,263
28,1,30,3,10,0.03802281368821293,263
28,1,4,3,10,0.03802281368821293,263
28,1,38,3,9,0.034220532319391636,263
28,1,24,3,9,0.034220532319391636,263
28,1,62,3,9,0.034220532319391636,263
28,1,18,3,9,0.034220532319391636,263
28,1,36,3,8,0.030418250950570342,263
28,1,10,3,7,0.026615969581749048,263
28,1,6,3,7,0.026615969581749048,263
28,1,44,3,7,0.026615969581749048,263
28,1,48,3,6,0.022813688212927757,263
28,1,32,3,5,0.019011406844106463,263
28,1,58,3,4,0.015209125475285171,263
28,1,22,3,4,0.015209125475285171,263
28,1,20,3,3,0.011406844106463879,263
28,1,46,3,3,0.011406844106463879,263
28,1,60,3,3,0.011406844106463879,263
28,1,34,3,3,0.011406844106463879,263
28,1,8,3,3,0.011406844106463879,263
28,2,4,3,10,0.03816793893129771,262
28,2,42,3,9,0.03435114503816794,262
28,2,2,3,9,0.03435114503816794,262
28,2,40,3,9,0.03435114503816794,262
28,2,52,3,9,0.03435114503816794,262
28,2,26,3,9,0.03435114503816794,262
28,2,0,3,9,0.03435114503816794,262
28,2,38,3,9,0.03435114503816794,262
28,2,18,3,9,0.03435114503816794,262
28,2,30,3,9,0.03435114503816794,262
28,2,60,3,9,0.03435114503816794,262
28,2,16,3,8,0.030534351145038167,262
28,2,54,3,8,0.030534351145038167,262
28,2,28,3,8,0.030534351145038167,262
28,2,14,3,8,0.030534351145038167,262
28,2,46,3,8,0.030534351145038167,262
28,2,32,3,8,0.030534351145038167,262
28,2,6,3,8,0.030534351145038167,262
28,2,44,3,8,0.030534351145038167,262
28,2,56,3,8,0.030534351145038167,262
28,2,12,3,8,0.030534351145038167,262
28,2,50,3,8,0.030534351145038167,262
28,2,24,3,8,0.030534351145038167,262
28,2,36,3,8,0.030534351145038167,262
28,2,10,3,8,0.030534351145038167,262
28,2,48,3,8,0.030534351145038167,262
28,2,22,3,8,0.030534351145038167,262
28,2,20,3,7,0.026717557251908396,262
28,2,58,3,7,0.026717557251908396,262
28,2,62,3,7,0.026717557251908396,262
28,2,8,3,7,0.026717557251908396,262
28,2,34,3,6,0.022900763358778626,262
28,3,58,3,11,0.04182509505703422,263
28,3,32,3,11,0.04182509505703422,263
28,3,18,3,10,0.03802281368821293,263
28,3,56,3,10,0.03802281368821293,263
28,3,6,3,9,0.034220532319391636,263
28,3,44,3,9,0.034220532319391636,263
28,3,4,3,9,0.034220532319391636,263
28,3,62,3,9,0.034220532319391636,263
28,3,36,3,9,0.034220532319391636,263
28,3,34,3,9,0.034220532319391636,263
28,3,20,3,9,0.034220532319391636,263
28,3,30,3,8,0.030418250950570342,263
28,3,16,3,8,0.030418250950570342,263
28,3,54,3,8,0.030418250950570342,263
28,3,28,3,8,0.030418250950570342,263
28,3,2,3,8,0.030418250950570342,263
28,3,0,3,8,0.030418250950570342,263
28,3,38,3,8,0.030418250950570342,263
28,3,24,3,8,0.030418250950570342,263
28,3,48,3,8,0.030418250950570342,263
28,3,22,3,8,0.030418250950570342,263
28,3,60,3,8,0.030418250950570342,263
28,3,14,3,8,0.030418250950570342,263
28,3,42,3,7,0.026615969581749048,263
28,3,12,3,7,0.026615969581749048,263
28,3,50,3,7,0.026615969581749048,263
28,3,10,3,7,0.026615969581749048,263
28,3,8,3,7,0.026615969581749048,263
28,3,46,3,7,0.026615969581749048,263
28,3,52,3,7,0.026615969581749048,263
28,3,26,3,7,0.026615969581749048,263
28,3,40,3,6,0.022813688212927757,263
30,0,40,3,12,0.04477611940298507,268
30,0,16,3,12,0.04477611940298507,268
30,0,54,3,12,0.04477611940298507,268
30,0,28,3,12,0.04477611940298507,268
30,0,14,3,11,0.041044776119402986,268
30,0,52,3,11,0.041044776119402986,268
30,0,26,3,11,0.041044776119402986,268
30,0,12,3,11,0.041044776119402986,268
30,0,50,3,11,0.041044776119402986,268
30,0,42,3,11,0.041044776119402986,268
30,0,2,3,11,0.041044776119402986,268
30,0,0,3,10,0.03731343283582089,268
30,0,24,3,10,0.03731343283582089,268
30,0,56,3,10,0.03731343283582089,268
30,0,30,3,10,0.03731343283582089,268
30,0,4,3,10,0.03731343283582089,268
30,0,38,3,9,0.033582089552238806,268
30,0,62,3,9,0.033582089552238806,268
30,0,36,3,9,0.033582089552238806,268
30,0,18,3,9,0.033582089552238806,268
30,0,10,3,8,0.029850746268656716,268
30,0,6,3,7,0.026119402985074626,268
30,0,44,3,7,0.026119402985074626,268
30,0,48,3,6,0.022388059701492536,268
30,0,32,3,5,0.018656716417910446,268
30,0,22,3,5,0.018656716417910446,268
30,0,58,3,4,0.014925373134328358,268
30,0,20,3,3,0.011194029850746268,268
30,0,46,3,3,0.011194029850746268,268
30,0,60,3,3,0.011194029850746268,268
30,0,34,3,3,0.011194029850746268,268
30,0,8,3,3,0.011194029850746268,268
30,1,4,3,10,0.03816793893129771,262
30,1,42,3,9,0.03435114503816794,262
30,1,2,3,9,0.03435114503816794,262
30,1,40,3,9,0.03435114503816794,262
30,1,52,3,9,0.03435114503816794,262
30,1,26,3,9,0.03435114503816794,262
30,1,0,3,9,0.03435114503816794,262
30,1,38,3,9,0.03435114503816794,262
30,1,18,3,9,0.03435114503816794,262
30,1,30,3,9,0.03435114503816794,262
30,1,60,3,9,0.03435114503816794,262
30,1,16,3,8,0.030534351145038167,262
30,1,54,3,8,0.030534351145038167,262
30,1,28,3,8,0.030534351145038167,262
30,1,14,3,8,0.030534351145038167,262
30,1,46,3,8,0.030534351145038167,262
30,1,32,3,8,0.030534351145038167,262
30,1,6,3,8,0.030534351145038167,262
30,1,44,3,8,0.030534351145038167,262
30,1,56,3,8,0.030534351145038167,262
30,1,12,3,8,0.030534351145038167,262
30,1,50,3,8,0.030534351145038167,262
30,1,24,3,8,0.030534351145038167,262
30,1,36,3,8,0.030534351145038167,262
30,1,10,3,8,0.030534351145038167,262
30,1,48,3,8,0.030534351145038167,262
30,1,22,3,8,0.030534351145038167,262
30,1,20,3,7,0.026717557251908396,262
30,1,58,3,7,0.026717557251908396,262
30,1,62,3,7,0.026717557251908396,262
30,1,8,3,7,0.026717557251908396,262
30,1,34,3,6,0.022900763358778626,262
30,2,58,3,11,0.04182509505703422,263
30,2,32,3,11,0.04182509505703422,263
30,2,18,3,10,0.03802281368821293,263
30,2,56,3,10,0.03802281368821293,263
30,2,6,3,9,0.034220532319391636,263
30,2,44,3,9,0.034220532319391636,263
30,2,4,3,9,0.034220532319391636,263
30,2,62,3,9,0.034220532319391636,263
30,2,36,3,9,0.034220532319391636,263
30,2,34,3,9,0.034220532319391636,263
30,2,20,3,9,0.034220532319391636,263
30,2,30,3,8,0.030418250950570342,263
30,2,16,3,8,0.030418250950570342,263
30,2,54,3,8,0.030418250950570342,263
30,2,28,3,8,0.030418250950570342,263
30,2,2,3,8,0.030418250950570342,263
30,2,0,3,8,0.030418250950570342,263
30,2,38,3,8,0.030418250950570342,263
30,2,24,3,8,0.030418250950570342,263
30,2,48,3,8,0.030418250950570342,263
30,2,22,3,8,0.030418250950570342,263
30,2,60,3,8,0.030418250950570342,263
30,2,14,3,8,0.030418250950570342,263
30,2,42,3,7,0.026615969581749048,263
30,2,12,3,7,0.026615969581749048,263
30,2,50,3,7,0.026615969581749048,263
30,2,10,3,7,0.026615969581749048,263
30,2,8,3,7,0.026615969581749048,263
30,2,46,3,7,0.026615969581749048,263
30,2,52,3,7,0.026615969581749048,263
30,2,26,3,7,0.026615969581749048,263
30,2,40,3,6,0.022813688212927757,263
